$,','s,",",2022,:,?,a,after,and,at,be,business,by,cnbc,driver,for,from,get,have,how,in,it,life,more,new,news,of,on,reuters,s,stock,switch,the,thestreet,time,to,verge,will,with,york,|,–,’
-4.062167320420878,-4.718465740611109,-3.188545009152514,-2.293942167911532,-4.2180840760062015,-3.3879665409456505,-3.547115797165823,-3.092833142257027,-4.815818822045234,-3.2507025449359266,-4.015166188587145,-3.188545009152514,-4.4729400405064474,-4.163365832311843,-5.044601967901659,-4.815818822045234,-3.464378444018596,-4.923681898444935,-4.2180840760062015,-4.111486979897394,-3.771841968765762,-4.275970605052899,-3.736477604632738,-4.718465740611109,-4.275970605052899,-3.771841968765762,-4.2180840760062015,-3.8861214298909634,-3.702321278836097,-5.044601967901659,-4.275970605052899,-4.062167320420878,-3.970275348072924,-2.4538850321523658,-3.736477604632738,-4.2180840760062015,-3.0569741550471345,-4.815818822045234,-4.548276857142572,-4.2180840760062015,-4.402883390571904,-4.275970605052899,-3.8861214298909634,-4.062167320420878
-3.965293273200357,-4.624773052995952,-3.1636736549428606,-2.365737212840357,-4.158383757439276,-3.542133722293256,-3.632339070110823,-3.1062745803786744,-5.0396198930290925,-3.2457204700633597,-4.010184113714578,-3.2245690893217294,-4.624773052995952,-4.2709885301803325,-5.0396198930290925,-4.810836747172667,-3.311999139124676,-4.810836747172667,-4.106504905024827,-4.2709885301803325,-3.8035208909563663,-4.057185245548311,-3.965293273200357,-4.543294782270005,-4.467957965633881,-3.66431110280866,-4.332432915801665,-3.965293273200357,-3.66431110280866,-5.0396198930290925,-4.332432915801665,-4.010184113714578,-3.66431110280866,-2.365737212840357,-3.8035208909563663,-4.213102001133635,-3.0519920801745677,-4.624773052995952,-4.543294782270005,-4.2709885301803325,-4.2709885301803325,-4.2709885301803325,-4.057185245548311,-4.057185245548311
-4.0050732180824795,-4.491182754804171,-3.1517438109657863,-2.2534074769172445,-4.054392877558994,-3.381159553939055,-3.6793835022943386,-3.054162552912842,-4.8665877961065345,-3.3066464476251407,-4.106271729973443,-3.21521688922914,-4.491182754804171,-4.3457892882335045,-5.125087101801256,-4.8665877961065345,-3.549245630437877,-4.7587247197068345,-4.160989973667801,-4.2188765027145,-3.7147478664273628,-4.054392877558994,-3.8702193124909248,-4.415845938168047,-4.491182754804171,-3.9131812457345245,-4.054392877558994,-3.829027327552564,-3.6452271764976976,-5.125087101801256,-4.3457892882335045,-4.160989973667801,-3.829027327552564,-2.416250582592874,-3.829027327552564,-4.280320888335832,-3.0729318726783825,-4.7587247197068345,-4.661371638272709,-4.280320888335832,-4.491182754804171,-4.3457892882335045,-3.829027327552564,-4.106271729973443
-4.1424414151262,-4.608830710682877,-3.1676205919668714,-2.2979608463186034,-4.090562562711751,-3.470279669730142,-3.5261913799801805,-3.018591193868228,-5.023677550716017,-3.319163185252058,-4.1424414151262,-3.229778127750284,-4.452015623320804,-4.197159658820558,-5.023677550716017,-4.902757481259291,-3.3918696154804913,-4.697541323425466,-4.255046187867257,-4.316490573488589,-3.825634891395276,-4.1424414151262,-3.7509175515801196,-4.608830710682877,-4.527352439956928,-3.7155531874470955,-4.255046187867257,-3.9493509308872814,-3.5261913799801805,-5.023677550716017,-4.197159658820558,-4.1424414151262,-3.7509175515801196,-2.4925138317558178,-3.7875785486432907,-4.255046187867257,-3.090332238065599,-4.697541323425466,-4.794894404859591,-4.090562562711751,-4.452015623320804,-4.381958973386261,-3.7155531874470955,-3.994241771401503
-4.155883381080347,-4.465457589274951,-3.067260472661121,-2.4085837423551126,-4.054684869189382,-3.356258098732044,-3.4568959927871,-3.1611732785839313,-4.808336370813738,-3.1810625579210177,-3.9627928968414277,-3.1611732785839313,-4.622272676637023,-4.210601624774705,-5.037119516670163,-4.808336370813738,-3.4568959927871,-4.808336370813738,-4.210601624774705,-4.395400939340408,-3.839076857349422,-4.1040045286658975,-3.7289951534012418,-4.465457589274951,-4.540794405911075,-3.919830963597828,-4.268488153821403,-3.839076857349422,-3.6948388276046007,-5.037119516670163,-4.395400939340408,-3.919830963597828,-3.801020514597437,-2.4179052117884234,-3.9627928968414277,-4.268488153821403,-3.0494917038156384,-4.622272676637023,-4.540794405911075,-4.1040045286658975,-4.395400939340408,-4.268488153821403,-4.007683737355649,-4.1040045286658975
-3.848996388943634,-4.435814999559117,-3.3266155090162104,-2.307341426493772,-4.300289949726902,-3.481644187064057,-3.539164353764976,-3.1120292908212384,-4.886556857497604,-3.350841499998321,-3.9780411476398156,-3.131530688868098,-4.778693781097904,-4.300289949726902,-5.00747692695433,-4.886556857497604,-3.3029625614903706,-4.886556857497604,-3.9780411476398156,-4.180959035058871,-3.848996388943634,-4.074361938950064,-3.848996388943634,-4.511151816195241,-4.365758349624574,-3.7713779248816035,-4.511151816195241,-3.7713779248816035,-3.8094342676335886,-5.145056163192326,-4.025042279473549,-3.9780411476398156,-3.7713779248816035,-2.436219643983944,-3.933150307125594,-4.435814999559117,-3.0557081013096976,-4.886556857497604,-4.511151816195241,-4.365758349624574,-4.365758349624574,-4.435814999559117,-3.8901883738819945,-3.7347169278184325
-4.118091369388708,-4.725070130102423,-3.0813473133839313,-2.244657173473237,-4.344019380165546,-3.4978084764070987,-3.5828937842036197,-3.0813473133839313,-4.822423211536548,-3.2573069344272407,-4.1699702218031565,-3.136630364508096,-4.636359517359834,-4.409487780063218,-5.1887855936309695,-4.822423211536548,-3.419398422157448,-4.822423211536548,-4.2825749945442135,-4.1699702218031565,-3.8927258193822776,-3.976879737564238,-3.933917804320638,-4.822423211536548,-4.479544429997761,-3.8927258193822776,-4.2825749945442135,-3.708925668327411,-3.643925534474704,-5.0512063573929735,-4.224688465497515,-3.8927258193822776,-3.8151073553202473,-2.377323677204238,-3.778446358257076,-4.224688465497515,-3.1752601193067416,-4.822423211536548,-4.479544429997761,-4.118091369388708,-4.479544429997761,-4.479544429997761,-3.933917804320638,-3.976879737564238
-4.131170717467552,-4.492623778076606,-3.208228746722672,-2.36415020501126,-4.295654342623058,-3.407650278515809,-3.5667995347359813,-3.076657892617293,-5.064285705471818,-3.2919947291376976,-4.131170717467552,-3.1309403928213997,-4.738149478181267,-4.35709872824439,-5.064285705471818,-4.835502559615392,-3.4579373938476126,-4.649438865438677,-4.034849926157303,-4.23776781357636,-3.688976915251385,-4.081851057991036,-3.7220050164062553,-4.422567128142062,-4.35709872824439,-3.7220050164062553,-4.183049569882002,-3.7561613422028963,-3.688976915251385,-5.064285705471818,-4.295654342623058,-4.081851057991036,-3.8281867033990915,-2.3904030252830823,-4.081851057991036,-4.295654342623058,-3.042040382671347,-4.738149478181267,-4.492623778076606,-4.23776781357636,-4.295654342623058,-4.422567128142062,-3.9469971523994825,-3.989959085643082
-4.14750335014087,-4.613892645697545,-3.39693155049516,-2.214455114727964,-3.95441286590195,-3.4485159618476224,-3.502906745840413,-3.1332918495975943,-4.907819416273961,-3.2564485093965656,-3.95441286590195,-3.152793247644454,-4.613892645697545,-4.321552508503258,-5.166318721968682,-5.166318721968682,-3.5312533149948493,-4.702603258440135,-4.14750335014087,-4.202221593835228,-3.8306968264099446,-4.14750335014087,-3.7559794865947884,-4.457077558335474,-4.38702090840093,-3.8306968264099446,-4.38702090840093,-3.7559794865947884,-3.7206151224617643,-5.166318721968682,-4.09562449772642,-4.260108122881926,-3.7926404836579595,-2.467355900668534,-3.8306968264099446,-4.202221593835228,-3.1332918495975943,-4.702603258440135,-4.613892645697545,-4.202221593835228,-4.457077558335474,-4.260108122881926,-3.7926404836579595,-3.7926404836579595
-3.917556394905699,-4.577036174701295,-3.156118960136961,-2.185333830814698,-3.917556394905699,-3.523570441545081,-3.523570441545081,-3.156118960136961,-4.763099868878009,-3.3855347031102294,-3.917556394905699,-3.2416777417541263,-4.577036174701295,-4.110646879144618,-5.129462250972431,-4.870962945277709,-3.264262260830018,-4.870962945277709,-4.058768026730169,-4.165365122838976,-3.8334024767237387,-4.110646879144618,-4.009448367253654,-4.577036174701295,-4.420221087339222,-3.8745944616620993,-4.350164437404679,-3.917556394905699,-3.8334024767237387,-5.129462250972431,-4.420221087339222,-4.058768026730169,-3.649602325668872,-2.4607192957742354,-4.009448367253654,-4.284696037507007,-3.1159367766482027,-4.763099868878009,-4.665746787443884,-4.223251651885675,-4.577036174701295,-4.110646879144618,-3.7557840126617084,-4.284696037507007
-4.139052500401171,-4.694152408700436,-3.1642316772418413,-2.183151350890274,-4.193770744095529,-3.4400651121079235,-3.6780079469254243,-3.3157742705270277,-5.020288635990987,-3.2052378322836237,-4.193770744095529,-3.363653209034978,-4.605441795957846,-4.193770744095529,-5.020288635990987,-4.791505490134561,-3.466890755005112,-4.694152408700436,-4.193770744095529,-4.193770744095529,-3.6780079469254243,-4.523963525231899,-3.7841896339182606,-4.448626708595775,-4.378570058661231,-3.7475286368550895,-4.313101658763559,-3.861808097980291,-3.6780079469254243,-5.020288635990987,-4.037853988510205,-4.087173647986721,-3.8222459766702457,-2.458905050928835,-3.9459620161622513,-4.313101658763559,-3.1057126431061093,-4.694152408700436,-4.605441795957846,-4.313101658763559,-4.313101658763559,-4.251657273142227,-3.5820264008656038,-3.7475286368550895
-4.139900806385095,-4.60629010194177,-3.2488459656407906,-2.321001441514353,-4.313949964747483,-3.4409134180918475,-3.4409134180918475,-3.185372887377437,-4.900216872518186,-3.3166225765109516,-3.9917011626603967,-3.2060861382675476,-4.60629010194177,-4.139900806385095,-5.158716178212907,-4.792353796118485,-3.5236507712390743,-4.900216872518186,-4.194619050079453,-4.194619050079453,-3.6788562529093483,-4.038702294494129,-3.7850379399021845,-4.449475014579699,-4.60629010194177,-3.7850379399021845,-4.313949964747483,-3.7483769428390135,-3.6788562529093483,-5.021136941974911,-4.252505579126151,-4.194619050079453,-3.6788562529093483,-2.401922637093171,-3.862656403964215,-4.379418364645155,-2.99889161917444,-4.69500071468436,-4.69500071468436,-4.252505579126151,-4.524811831215823,-4.252505579126151,-3.7483769428390135,-3.9038483889025755
-3.964460508874487,-4.917867059246497,-3.182730169954077,-2.2637912802108824,-4.105672140698957,-3.4069791934676967,-3.5129543888129495,-3.1054418160528043,-4.917867059246497,-3.288581855722914,-4.056352481222442,-3.2448877057374896,-4.712650901412672,-4.270155765854462,-5.176366364941218,-4.917867059246497,-3.3342727632392632,-4.810003982846797,-4.157550993113405,-4.270155765854462,-3.766027129567325,-4.105672140698957,-3.730662765434301,-4.623940288670083,-4.542462017944134,-3.8407444693824813,-4.270155765854462,-3.921498575630887,-3.730662765434301,-5.038787128703222,-4.157550993113405,-4.056352481222442,-3.766027129567325,-2.4675298457328365,-3.964460508874487,-4.270155765854462,-3.0337007718554334,-4.810003982846797,-4.542462017944134,-4.212269236807764,-4.46712520130801,-4.3316001514757945,-3.8407444693824813,-3.802688126630496
-4.009351349388709,-4.542462017944134,-3.2030230741057486,-2.296372758013768,-4.270155765854462,-3.3821517017472136,-3.66347833848279,-3.2237363249958593,-4.917867059246497,-3.182730169954077,-3.964460508874487,-3.2030230741057486,-4.712650901412672,-4.3316001514757945,-5.038787128703222,-4.917867059246497,-3.3342727632392632,-4.623940288670083,-4.157550993113405,-4.157550993113405,-3.69650643963766,-4.397068551373467,-3.921498575630887,-4.623940288670083,-4.3316001514757945,-3.766027129567325,-4.3316001514757945,-3.802688126630496,-3.631506305784953,-5.038787128703222,-4.157550993113405,-4.270155765854462,-3.69650643963766,-2.4675298457328365,-3.8803065906925265,-4.105672140698957,-3.124211135818345,-4.712650901412672,-4.623940288670083,-4.212269236807764,-4.270155765854462,-4.3316001514757945,-3.8407444693824813,-3.8407444693824813
-4.199693829222735,-4.611364881085054,-3.0744428954735614,-2.406997416236454,-4.199693829222735,-3.394403785882668,-3.4728138401323188,-3.170154762369048,-4.905291651661468,-3.232312298152461,-4.043777073637413,-3.170154762369048,-4.797428575261768,-4.257580358269434,-5.026211721118194,-5.1637909573561895,-3.4198634094939884,-4.797428575261768,-4.199693829222735,-4.257580358269434,-3.650902930897761,-4.043777073637413,-3.683931032052631,-4.529886610359105,-4.384493143788438,-3.8677311831074976,-4.199693829222735,-4.043777073637413,-3.5879494859928105,-5.1637909573561895,-4.1449755855283765,-3.951885101289458,-3.650902930897761,-2.4549544381478077,-3.9089231680458583,-4.257580358269434,-3.0211253642704046,-4.611364881085054,-4.529886610359105,-4.319024743890766,-4.454549793722981,-4.529886610359105,-3.8677311831074976,-3.9089231680458583
-4.04882622937575,-4.70512464956598,-3.2810556038762226,-2.3573781966677956,-4.098145888852265,-3.4510373529734677,-3.4510373529734677,-2.9921460581910395,-5.031260876856531,-3.258969900522411,-4.001825097542017,-3.326746511392572,-4.70512464956598,-4.204742984961072,-5.168840113094527,-4.802477731000105,-3.424912565232326,-4.802477731000105,-4.204742984961072,-4.150024741266714,-3.6889801877909685,-4.001825097542017,-3.6889801877909685,-4.616414036823391,-4.534935766097442,-3.9139723237841957,-4.150024741266714,-3.7585008777206337,-3.7585008777206337,-5.031260876856531,-4.324073899629103,-4.204742984961072,-3.7231365135876096,-2.4027251025414804,-4.001825097542017,-4.262629514007771,-3.043633064002006,-4.802477731000105,-4.459598949461318,-4.262629514007771,-4.534935766097442,-4.324073899629103,-3.7231365135876096,-3.9139723237841957
-4.113033130546761,-4.5991426672684526,-3.2195215399413093,-2.178739762662116,-4.214231642437724,-3.345262505047233,-3.6271552048381874,-3.0397633287291947,-4.866684632171116,-3.1808917851426637,-4.113033130546761,-3.20002014189445,-4.5991426672684526,-4.453749200697786,-5.095467778027541,-4.866684632171116,-3.414606360089422,-4.76933155073699,-4.214231642437724,-4.2689498861320825,-3.9369872400168453,-4.326836415178781,-3.8974251187068,-4.5991426672684526,-4.5991426672684526,-3.978179224955206,-4.2689498861320825,-3.7201589878071086,-3.657205542902158,-5.095467778027541,-4.214231642437724,-4.066031998713028,-3.657205542902158,-2.3953322775669834,-3.859368775954815,-4.388280800800113,-3.2394108192783957,-4.866684632171116,-4.6806209379944015,-4.214231642437724,-4.523805850632328,-4.2689498861320825,-3.7201589878071086,-3.9369872400168453
-4.079506336055837,-4.597774484026962,-3.262416051079794,-2.4123147482703295,-4.079506336055837,-3.331759906121983,-3.5443087508707487,-3.0792760114096844,-5.0126213240601025,-3.285000570155686,-4.186103432164645,-3.156564365310957,-4.516296213301015,-4.440959396664891,-5.1502005602980985,-4.891701254603378,-3.380813388824577,-4.597774484026962,-3.9831855447455884,-4.305434346832675,-3.704496960791181,-3.9831855447455884,-3.7765223219873763,-4.891701254603378,-4.440959396664891,-3.895332770987767,-4.079506336055837,-3.938294704231367,-3.605340501141833,-5.1502005602980985,-4.2439899612113425,-4.079506336055837,-3.938294704231367,-2.4315868806863197,-3.8541407860494066,-4.131385188470286,-2.9405979747599673,-4.783838178203677,-4.686485096769552,-4.079506336055837,-4.370902746730347,-4.440959396664891,-3.8145786647393614,-3.9831855447455884
-4.155048531054398,-4.621437826611075,-3.1603384285579827,-2.336149166183657,-4.103169678639949,-3.242385243678482,-3.567972093454861,-3.180227707895069,-4.915364597187489,-3.2860793936639063,-4.155048531054398,-3.242385243678482,-4.464622739249002,-4.267653303795455,-5.036284666644215,-4.807501520787789,-3.404476731408689,-4.621437826611075,-4.155048531054398,-4.209766774748756,-3.694003977578652,-4.053850019163434,-3.694003977578652,-4.621437826611075,-4.464622739249002,-3.9189961135718794,-4.464622739249002,-3.8001856645714884,-3.694003977578652,-5.173863902882211,-4.155048531054398,-3.961958046815479,-3.7281603033752932,-2.455250223270432,-4.053850019163434,-4.329097689416787,-2.9482044534207077,-4.710148439353664,-4.807501520787789,-4.155048531054398,-4.394566089314459,-4.539959555885126,-3.8778041286335188,-3.9189961135718794
-3.9281413528143907,-4.549104795127638,-3.1308539130018485,-2.407658750082212,-4.16419377029691,-3.3645684879486066,-3.6701211156662934,-3.1308539130018485,-4.8166467600303005,-3.169483667800494,-4.16419377029691,-3.230379102179363,-4.630583065853585,-4.338242928659298,-5.045429905886726,-5.045429905886726,-3.340915540422767,-4.8166467600303005,-4.16419377029691,-4.338242928659298,-3.7726699067508287,-4.218912013991268,-3.9281413528143907,-4.4037113285569705,-4.473767978491514,-3.847387246565985,-4.276798543037966,-3.8093309038139997,-3.7373055426178046,-5.045429905886726,-4.16419377029691,-4.0629952584059446,-3.6701211156662934,-2.380453590235474,-3.8093309038139997,-4.276798543037966,-2.9897254565883795,-4.719293678596175,-4.549104795127638,-4.16419377029691,-4.4037113285569705,-4.338242928659298,-4.015994126572211,-3.9281413528143907
-4.023321582511038,-4.590909389958679,-3.149699271242673,-2.4247217866180355,-4.124520094402001,-3.3739482947562927,-3.697631866722897,-3.035897185982776,-5.005756229991818,-3.2781354760874017,-4.023321582511038,-3.2781354760874017,-4.50943111923273,-4.237124867143058,-5.005756229991818,-5.143335466229814,-3.2781354760874017,-4.776973084135393,-4.29856925276439,-4.237124867143058,-3.732996230855921,-4.072641241987553,-3.769657227919092,-4.590909389958679,-4.50943111923273,-3.888467676919483,-4.29856925276439,-3.697631866722897,-3.6304474397713857,-5.005756229991818,-4.17923833809636,-3.976320450677304,-3.769657227919092,-2.3959511025442852,-3.888467676919483,-4.17923833809636,-3.091180237106941,-4.6796200027012675,-4.590909389958679,-4.072641241987553,-4.50943111923273,-4.4340943025966055,-3.8472756919811224,-4.023321582511038
-3.924825480023586,-4.7159778058053705,-3.269823056761801,-2.2671181846035813,-4.160877897506104,-3.3854786061399125,-3.6668052428754887,-3.1087687204455032,-4.921193963639196,-3.1860570743467758,-3.9677874132671858,-3.3144932791915047,-4.7159778058053705,-4.2155961412004626,-5.042114033095921,-5.042114033095921,-3.4103060978603956,-4.7159778058053705,-4.059679385615141,-4.334927055868493,-3.6038517979705382,-4.160877897506104,-3.806015031023195,-4.7159778058053705,-4.334927055868493,-3.924825480023586,-4.2155961412004626,-4.108999045091656,-3.699833344030359,-5.179693269333917,-4.273482670247161,-4.059679385615141,-3.769354033960024,-2.4228997282141815,-4.012678253781408,-4.273482670247161,-2.9073545305253106,-4.627267193062782,-4.545788922336833,-4.400395455766166,-4.400395455766166,-4.334927055868493,-3.84407137377518,-3.924825480023586
-4.0327489847405715,-4.518858521462265,-3.179419577623879,-2.4244666964720594,-4.188665740325895,-3.4088353205971478,-3.6729029431557905,-3.1197359960882616,-4.894263562764628,-3.2649783592410446,-4.0327489847405715,-3.20013282851399,-4.518858521462265,-4.307996654993925,-5.015183632221353,-4.894263562764628,-3.310669266757394,-4.689047404930802,-4.307996654993925,-4.246552269372593,-3.7790846301486267,-4.082068644217087,-3.9408570123926174,-4.443521704826141,-4.518858521462265,-3.7424236330854557,-4.133947496631537,-3.8978950791490177,-3.817140972900612,-5.015183632221353,-4.0327489847405715,-4.082068644217087,-3.7790846301486267,-2.3591937178066953,-3.8978950791490177,-4.188665740325895,-3.1006076393364754,-4.689047404930802,-4.518858521462265,-4.246552269372593,-4.246552269372593,-4.373465054891597,-3.9408570123926174,-3.7424236330854557
-3.8655882740029335,-4.613778666541118,-3.2122941399272524,-2.4612401326983715,-4.44358978307258,-3.386517012845794,-3.471602320642315,-3.104150839234195,-4.818994824374943,-3.333566582207464,-4.058678758241852,-3.28327946687566,-4.525068053798529,-4.171283530982909,-5.077494130069665,-4.7111317479752435,-3.3081069585961433,-4.525068053798529,-4.2981963165019135,-4.11339700193621,-3.781434355820973,-4.171283530982909,-3.781434355820973,-4.613778666541118,-4.232727916604241,-3.910479114517155,-4.006799905827403,-3.741872234510928,-3.8226263407593337,-4.939914893831669,-4.2981963165019135,-4.171283530982909,-3.5976342047661065,-2.4190308706567967,-3.741872234510928,-4.232727916604241,-2.988146068187037,-4.7111317479752435,-4.525068053798529,-4.171283530982909,-4.368252966436456,-4.2981963165019135,-4.058678758241852,-4.171283530982909
-4.2188765027145,-4.57266102553012,-3.111561627477028,-2.2873723651027023,-4.280320888335832,-3.3556999303277344,-3.4900216948274236,-3.2373025925829517,-4.8665877961065345,-3.282993500099301,-4.0050732180824795,-3.1936084425975273,-4.7587247197068345,-4.491182754804171,-5.125087101801256,-4.98750786556326,-3.381159553939055,-4.57266102553012,-4.415845938168047,-4.2188765027145,-3.751408863490534,-4.0050732180824795,-3.6793835022943386,-4.57266102553012,-4.491182754804171,-3.958072086248746,-4.106271729973443,-3.8702193124909248,-3.7147478664273628,-4.98750786556326,-4.415845938168047,-4.054392877558994,-3.6121990753428275,-2.4261242805011083,-3.8702193124909248,-4.160989973667801,-3.035739039918628,-4.661371638272709,-4.57266102553012,-4.106271729973443,-4.491182754804171,-4.491182754804171,-3.789465206242519,-4.160989973667801
-3.8601093240862165,-4.692453634806362,-3.1828258074994387,-2.3098543774318214,-4.3114028848694845,-3.3619544351409036,-3.4651919811110377,-3.123142225963821,-4.789806716240487,-3.2462988857627924,-3.9891540827823984,-3.1828258074994387,-4.789806716240487,-4.2499584992481525,-5.0185898620969125,-4.789806716240487,-3.3140754966329533,-4.692453634806362,-4.192071970201454,-4.192071970201454,-3.901301309024577,-4.192071970201454,-4.036155214616132,-4.692453634806362,-4.2499584992481525,-3.8601093240862165,-4.376871284767157,-3.745829862961015,-3.611309039178643,-5.0185898620969125,-4.192071970201454,-3.901301309024577,-3.8205472027761713,-2.518587783747771,-3.901301309024577,-4.3114028848694845,-3.0487308180878703,-4.789806716240487,-4.692453634806362,-4.2499584992481525,-4.376871284767157,-4.522264751337824,-3.745829862961015,-3.901301309024577
-3.944263242268177,-4.692453634806362,-3.290969108192496,-2.1229478121072276,-4.137353726507095,-3.4122415504727073,-3.611309039178643,-3.104013869212035,-4.897669792640187,-3.337728444158793,-3.9891540827823984,-3.3619544351409036,-4.603743022063773,-4.2499584992481525,-5.156169098334908,-4.897669792640187,-3.4651919811110377,-4.897669792640187,-4.137353726507095,-4.3114028848694845,-3.67630917303135,-4.3114028848694845,-3.901301309024577,-4.522264751337824,-4.376871284767157,-3.8205472027761713,-4.2499584992481525,-3.944263242268177,-3.611309039178643,-5.0185898620969125,-4.3114028848694845,-4.085474874092647,-3.8205472027761713,-2.477251045174734,-3.9891540827823984,-4.2499584992481525,-2.996344539296442,-4.789806716240487,-4.789806716240487,-4.192071970201454,-4.4469279347017,-4.376871284767157,-3.64328107187648,-3.944263242268177
-3.9459620161622513,-4.791505490134561,-3.3394272180528675,-2.1105399901069726,-4.087173647986721,-3.5228024652551504,-3.551976062801633,-3.1248409998578954,-5.020288635990987,-3.3157742705270277,-4.087173647986721,-3.363653209034978,-4.605441795957846,-4.139052500401171,-5.020288635990987,-4.899368566534262,-3.494455896100714,-4.694152408700436,-4.251657273142227,-4.313101658763559,-4.087173647986721,-4.139052500401171,-3.9459620161622513,-4.448626708595775,-4.378570058661231,-3.7121642727220654,-4.448626708595775,-3.9459620161622513,-3.7841896339182606,-5.020288635990987,-4.193770744095529,-4.037853988510205,-3.8222459766702457,-2.458905050928835,-3.7841896339182606,-4.378570058661231,-3.0504295919819446,-4.694152408700436,-4.523963525231899,-4.037853988510205,-4.378570058661231,-4.313101658763559,-3.5820264008656038,-3.9030000829186515
-4.113142170953248,-4.631410318924374,-3.2312063552501504,-2.239707975037777,-4.1650210233676965,-3.3896217320015047,-3.4660336350744503,-3.2104931043600398,-4.817474013101088,-3.296051885977205,-4.063822511476733,-3.150809522824422,-4.549932048198425,-4.219739267062055,-5.046257158957514,-4.817474013101088,-3.4660336350744503,-4.817474013101088,-4.219739267062055,-4.549932048198425,-3.670948368737081,-4.404538581627758,-3.6079949238321305,-4.720120931666963,-4.720120931666963,-3.8877766209468176,-4.277625796108754,-3.8101581568847873,-3.8482144996367724,-5.1838363951955095,-4.1650210233676965,-4.113142170953248,-3.670948368737081,-2.4084860031529995,-4.016821379643,-4.339070181730086,-2.990552709659167,-4.631410318924374,-4.720120931666963,-4.1650210233676965,-4.404538581627758,-4.219739267062055,-3.738132795688592,-4.016821379643
-3.8482144996367724,-4.631410318924374,-3.252357735991781,-2.194169677629743,-4.219739267062055,-3.3896217320015047,-3.548770988221677,-3.190200200208368,-4.925337089500788,-3.365395741019394,-4.113142170953248,-3.2312063552501504,-4.549932048198425,-4.219739267062055,-5.1838363951955095,-4.925337089500788,-3.3417427934935544,-4.817474013101088,-4.063822511476733,-4.219739267062055,-3.8101581568847873,-4.1650210233676965,-3.738132795688592,-4.549932048198425,-4.404538581627758,-3.8877766209468176,-4.219739267062055,-3.9289686058851783,-3.670948368737081,-5.1838363951955095,-4.016821379643,-4.113142170953248,-3.738132795688592,-2.5150934399973144,-3.9289686058851783,-4.549932048198425,-3.0586293461029888,-4.925337089500788,-4.817474013101088,-4.063822511476733,-4.549932048198425,-4.404538581627758,-3.703976469891951,-3.7734971598216163
-4.008517890988374,-4.711817443012338,-3.0861848446582565,-2.149440250444206,-4.1567175347130725,-3.38131824334688,-3.5996914351775056,-3.123377677418011,-4.809170524446463,-3.310332916398472,-3.9206651172305533,-3.38131824334688,-4.711817443012338,-4.1567175347130725,-5.037953670302889,-4.917033600846164,-3.4577301464198253,-4.809170524446463,-4.269322307454129,-4.396235092973133,-3.8018546682301624,-4.211435778407431,-3.8399110109821475,-4.541628559543801,-4.396235092973133,-3.8794731322921927,-4.269322307454129,-3.9206651172305533,-3.695672981237326,-5.175532906540885,-4.269322307454129,-4.008517890988374,-3.8399110109821475,-2.476570085240737,-4.055519022822107,-4.211435778407431,-3.050325857448364,-4.809170524446463,-4.711817443012338,-4.055519022822107,-4.396235092973133,-4.211435778407431,-3.7651936711669913,-4.008517890988374
-4.188665740325895,-4.518858521462265,-3.242892655887233,-2.395969327339613,-4.188665740325895,-3.3833756969858273,-3.4349601083382897,-3.063414806576721,-4.786400486364927,-3.3343222142832336,-4.307996654993925,-3.2649783592410446,-4.600336792188212,-4.373465054891597,-5.015183632221353,-4.894263562764628,-3.3833756969858273,-4.600336792188212,-4.133947496631537,-4.133947496631537,-3.6729029431557905,-3.9408570123926174,-3.6729029431557905,-4.518858521462265,-4.600336792188212,-3.8978950791490177,-4.133947496631537,-3.7790846301486267,-3.856703094210657,-5.015183632221353,-4.0327489847405715,-4.082068644217087,-3.6729029431557905,-2.40537850477382,-4.082068644217087,-4.373465054891597,-3.063414806576721,-4.689047404930802,-4.518858521462265,-4.082068644217087,-4.689047404930802,-4.443521704826141,-3.817140972900612,-3.7790846301486267
-3.9918317329652324,-4.559419540412874,-3.293404962507894,-2.3364952246414994,-4.093030244856196,-3.3176309534900046,-3.367918068821808,-3.1592155767386503,-4.853346310989288,-3.39404285656295,-3.899939760617278,-3.224061107465705,-4.745483234589588,-4.332547803116258,-4.974266380446013,-4.853346310989288,-3.3424584452104877,-4.853346310989288,-4.041151392441748,-4.402604453050801,-3.666142017177092,-4.093030244856196,-3.666142017177092,-4.477941269686925,-4.402604453050801,-4.041151392441748,-4.2056350175972534,-3.899939760617278,-3.701506381310116,-4.974266380446013,-4.332547803116258,-4.093030244856196,-3.631985691380451,-2.4431026614858142,-3.9448306011314993,-4.332547803116258,-3.004407336436971,-4.648130153155463,-4.974266380446013,-4.147748488550555,-4.402604453050801,-4.559419540412874,-3.7762237211252723,-4.041151392441748
